Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO2eq/kWh (direct),Carbon Intensity gCO2eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,CO2
10/01/2022 19:00,France,France,FR,73.97,101.35,84.21,21.76,opendata.reseaux-energies.fr,FALSE,0.10135
10/01/2022 20:00,France,France,FR,77.14,105.98,83.26,18.07,opendata.reseaux-energies.fr,FALSE,0.10598
10/01/2022 21:00,France,France,FR,73.24,101.45,83.99,16.63,opendata.reseaux-energies.fr,FALSE,0.10145
10/01/2022 22:00,France,France,FR,74.26,102.97,83.75,17.96,opendata.reseaux-energies.fr,FALSE,0.10297
10/01/2022 23:00,France,France,FR,70.23,98.36,84.34,16.76,opendata.reseaux-energies.fr,FALSE,0.09836
11/01/2022 00:00,France,France,FR,65.93,92.9,85.32,16.24,opendata.reseaux-energies.fr,FALSE,0.0929
11/01/2022 01:00,France,France,FR,64.52,91.5,85.16,15.85,opendata.reseaux-energies.fr,FALSE,0.0915
11/01/2022 02:00,France,France,FR,64.85,91.82,85.13,15.18,opendata.reseaux-energies.fr,FALSE,0.09182
11/01/2022 03:00,France,France,FR,61.59,87.88,85.83,15.2,opendata.reseaux-energies.fr,FALSE,0.08788
11/01/2022 04:00,France,France,FR,66.02,93.57,84.93,16.16,opendata.reseaux-energies.fr,FALSE,0.09357
11/01/2022 05:00,France,France,FR,75.75,105.29,83.22,17.55,opendata.reseaux-energies.fr,FALSE,0.10529
11/01/2022 06:00,France,France,FR,80.33,110.68,82.29,18.92,opendata.reseaux-energies.fr,FALSE,0.11068
11/01/2022 07:00,France,France,FR,80.27,110.09,82.58,21.17,opendata.reseaux-energies.fr,FALSE,0.11009
11/01/2022 08:00,France,France,FR,79.99,109.9,82.65,21.69,opendata.reseaux-energies.fr,FALSE,0.1099
11/01/2022 09:00,France,France,FR,75.61,104.74,83.59,22.7,opendata.reseaux-energies.fr,FALSE,0.10474
11/01/2022 10:00,France,France,FR,73.91,102.64,84.22,24.01,opendata.reseaux-energies.fr,FALSE,0.10264
11/01/2022 11:00,France,France,FR,71.19,99.62,84.77,24.54,opendata.reseaux-energies.fr,FALSE,0.09962
11/01/2022 12:00,France,France,FR,68.78,96.79,85.25,24.17,opendata.reseaux-energies.fr,FALSE,0.09679
11/01/2022 13:00,France,France,FR,70.75,99.58,84.61,22.98,opendata.reseaux-energies.fr,FALSE,0.09958
11/01/2022 14:00,France,France,FR,71.53,100.34,84.36,21.94,opendata.reseaux-energies.fr,FALSE,0.10034
11/01/2022 15:00,France,France,FR,71.36,99.77,84.26,20.79,opendata.reseaux-energies.fr,FALSE,0.09977
11/01/2022 16:00,France,France,FR,73.01,101.31,83.96,19.77,opendata.reseaux-energies.fr,FALSE,0.10131
11/01/2022 17:00,France,France,FR,78.07,106.64,83.6,22.44,opendata.reseaux-energies.fr,FALSE,0.10664
11/01/2022 18:00,France,France,FR,77.61,106.24,83.53,23.41,opendata.reseaux-energies.fr,FALSE,0.10624
11/01/2022 19:00,France,France,FR,74.83,103.14,83.81,21.06,opendata.reseaux-energies.fr,FALSE,0.10314
11/01/2022 20:00,France,France,FR,76,104.67,83.55,17.93,opendata.reseaux-energies.fr,FALSE,0.10467
11/01/2022 21:00,France,France,FR,77.65,107.34,82.84,16.99,opendata.reseaux-energies.fr,FALSE,0.10734
11/01/2022 22:00,France,France,FR,82.3,112.8,82.2,17.43,opendata.reseaux-energies.fr,FALSE,0.1128
11/01/2022 23:00,France,France,FR,79.74,109.48,82.82,16.41,opendata.reseaux-energies.fr,FALSE,0.10948
12/01/2022 00:00,France,France,FR,77.91,107.57,82.98,16.3,opendata.reseaux-energies.fr,FALSE,0.10757
12/01/2022 01:00,France,France,FR,77.3,107.09,82.92,16.39,opendata.reseaux-energies.fr,FALSE,0.10709
12/01/2022 02:00,France,France,FR,69.39,97.95,84.13,16.26,opendata.reseaux-energies.fr,FALSE,0.09795
12/01/2022 03:00,France,France,FR,67.23,95.08,84.72,16.3,opendata.reseaux-energies.fr,FALSE,0.09508
12/01/2022 04:00,France,France,FR,73.12,102.05,83.67,16.2,opendata.reseaux-energies.fr,FALSE,0.10205
12/01/2022 05:00,France,France,FR,76.29,105.99,82.85,16.7,opendata.reseaux-energies.fr,FALSE,0.10599
12/01/2022 06:00,France,France,FR,79.38,109.16,82.62,19.11,opendata.reseaux-energies.fr,FALSE,0.10916
12/01/2022 07:00,France,France,FR,78.38,107.45,83.13,22.6,opendata.reseaux-energies.fr,FALSE,0.10745
12/01/2022 08:00,France,France,FR,76.47,105.06,83.63,24.12,opendata.reseaux-energies.fr,FALSE,0.10506
12/01/2022 09:00,France,France,FR,73.67,101.81,84.35,25.13,opendata.reseaux-energies.fr,FALSE,0.10181
12/01/2022 10:00,France,France,FR,72.56,101.26,84.32,25.24,opendata.reseaux-energies.fr,FALSE,0.10126
12/01/2022 11:00,France,France,FR,73.28,102.67,84.05,24.86,opendata.reseaux-energies.fr,FALSE,0.10267
12/01/2022 12:00,France,France,FR,71.08,100.19,84.51,24.51,opendata.reseaux-energies.fr,FALSE,0.10019
12/01/2022 13:00,France,France,FR,71.56,100.91,84.3,23.11,opendata.reseaux-energies.fr,FALSE,0.10091
12/01/2022 14:00,France,France,FR,69.97,98.34,84.78,22.15,opendata.reseaux-energies.fr,FALSE,0.09834
12/01/2022 15:00,France,France,FR,72.96,101.5,84.12,20.43,opendata.reseaux-energies.fr,FALSE,0.1015
12/01/2022 16:00,France,France,FR,74.51,102.78,83.92,20.28,opendata.reseaux-energies.fr,FALSE,0.10278
12/01/2022 17:00,France,France,FR,79.36,107.72,83.66,23.65,opendata.reseaux-energies.fr,FALSE,0.10772
12/01/2022 18:00,France,France,FR,81.11,110.3,83.57,25.12,opendata.reseaux-energies.fr,FALSE,0.1103
12/01/2022 19:00,France,France,FR,79.73,109.77,83.12,22.33,opendata.reseaux-energies.fr,FALSE,0.10977
12/01/2022 20:00,France,France,FR,80.16,109.72,82.97,18.93,opendata.reseaux-energies.fr,FALSE,0.10972
12/01/2022 21:00,France,France,FR,81.89,111.79,82.74,17.64,opendata.reseaux-energies.fr,FALSE,0.11179
12/01/2022 22:00,France,France,FR,81.09,111.42,82.44,18.26,opendata.reseaux-energies.fr,FALSE,0.11142
12/01/2022 23:00,France,France,FR,79.43,109.22,82.95,17.78,opendata.reseaux-energies.fr,FALSE,0.10922
13/01/2022 00:00,France,France,FR,78.93,108.45,83.23,17.12,opendata.reseaux-energies.fr,FALSE,0.10845
13/01/2022 01:00,France,France,FR,78.64,108.12,83.23,16.73,opendata.reseaux-energies.fr,FALSE,0.10812
13/01/2022 02:00,France,France,FR,75.93,104.82,83.74,16.43,opendata.reseaux-energies.fr,FALSE,0.10482
13/01/2022 03:00,France,France,FR,71.19,99.39,84.43,16.13,opendata.reseaux-energies.fr,FALSE,0.09939
13/01/2022 04:00,France,France,FR,74.04,103.36,83.57,16.08,opendata.reseaux-energies.fr,FALSE,0.10336
13/01/2022 05:00,France,France,FR,80.06,110.27,82.53,16.54,opendata.reseaux-energies.fr,FALSE,0.11027
13/01/2022 06:00,France,France,FR,87.43,118.69,81.59,19.3,opendata.reseaux-energies.fr,FALSE,0.11869
13/01/2022 07:00,France,France,FR,86.11,116.48,82.2,22.69,opendata.reseaux-energies.fr,FALSE,0.11648
13/01/2022 08:00,France,France,FR,85.84,116.18,82.36,24.11,opendata.reseaux-energies.fr,FALSE,0.11618
13/01/2022 09:00,France,France,FR,81.12,111.18,83.06,24.14,opendata.reseaux-energies.fr,FALSE,0.11118
13/01/2022 10:00,France,France,FR,79.62,109.92,83.25,23.82,opendata.reseaux-energies.fr,FALSE,0.10992
13/01/2022 11:00,France,France,FR,78.98,109.53,83.36,23.97,opendata.reseaux-energies.fr,FALSE,0.10953
13/01/2022 12:00,France,France,FR,77.32,107.78,83.51,23.1,opendata.reseaux-energies.fr,FALSE,0.10778
13/01/2022 13:00,France,France,FR,74.31,104.26,83.89,21.88,opendata.reseaux-energies.fr,FALSE,0.10426
13/01/2022 14:00,France,France,FR,74.92,104.79,83.61,20.56,opendata.reseaux-energies.fr,FALSE,0.10479
13/01/2022 15:00,France,France,FR,74.95,104.22,83.61,18.99,opendata.reseaux-energies.fr,FALSE,0.10422
13/01/2022 16:00,France,France,FR,78.94,107.72,83.57,19.57,opendata.reseaux-energies.fr,FALSE,0.10772
13/01/2022 17:00,France,France,FR,79.48,107.89,83.71,23,opendata.reseaux-energies.fr,FALSE,0.10789
13/01/2022 18:00,France,France,FR,78.1,105.89,84.14,25.27,opendata.reseaux-energies.fr,FALSE,0.10589
13/01/2022 19:00,France,France,FR,77.18,105.2,84.05,22.8,opendata.reseaux-energies.fr,FALSE,0.1052
13/01/2022 20:00,France,France,FR,76.62,105.23,83.83,19.33,opendata.reseaux-energies.fr,FALSE,0.10523
13/01/2022 21:00,France,France,FR,76.45,105.54,83.53,17.4,opendata.reseaux-energies.fr,FALSE,0.10554
13/01/2022 22:00,France,France,FR,78.95,108.66,83.01,17.63,opendata.reseaux-energies.fr,FALSE,0.10866
13/01/2022 23:00,France,France,FR,78.93,108.63,83.08,16.42,opendata.reseaux-energies.fr,FALSE,0.10863
14/01/2022 00:00,France,France,FR,79.9,109.84,82.94,15.72,opendata.reseaux-energies.fr,FALSE,0.10984
14/01/2022 01:00,France,France,FR,80.92,111.05,82.73,15.39,opendata.reseaux-energies.fr,FALSE,0.11105
14/01/2022 02:00,France,France,FR,77.74,107.8,82.8,14.56,opendata.reseaux-energies.fr,FALSE,0.1078
14/01/2022 03:00,France,France,FR,76.59,106.52,82.9,13.98,opendata.reseaux-energies.fr,FALSE,0.10652
14/01/2022 04:00,France,France,FR,82,112.55,82.32,13.86,opendata.reseaux-energies.fr,FALSE,0.11255
14/01/2022 05:00,France,France,FR,88.48,120.11,81.28,15.02,opendata.reseaux-energies.fr,FALSE,0.12011
14/01/2022 06:00,France,France,FR,90.18,121.34,81.43,19.72,opendata.reseaux-energies.fr,FALSE,0.12134
14/01/2022 07:00,France,France,FR,88.56,118.2,82.62,23.7,opendata.reseaux-energies.fr,FALSE,0.1182
14/01/2022 08:00,France,France,FR,86.42,115.61,83.36,25.94,opendata.reseaux-energies.fr,FALSE,0.11561
14/01/2022 09:00,France,France,FR,83.05,112.43,83.78,26.72,opendata.reseaux-energies.fr,FALSE,0.11243
14/01/2022 10:00,France,France,FR,81.41,111.1,83.67,25.49,opendata.reseaux-energies.fr,FALSE,0.1111
14/01/2022 11:00,France,France,FR,81.87,111.88,83.78,24.94,opendata.reseaux-energies.fr,FALSE,0.11188
14/01/2022 12:00,France,France,FR,80.49,110.44,83.99,23.6,opendata.reseaux-energies.fr,FALSE,0.11044
14/01/2022 13:00,France,France,FR,79.62,109.6,83.9,21.11,opendata.reseaux-energies.fr,FALSE,0.1096
14/01/2022 14:00,France,France,FR,79.01,108.71,83.83,19.22,opendata.reseaux-energies.fr,FALSE,0.10871
14/01/2022 15:00,France,France,FR,79.4,108.88,83.53,17.86,opendata.reseaux-energies.fr,FALSE,0.10888
14/01/2022 16:00,France,France,FR,82.79,112.27,82.99,18.15,opendata.reseaux-energies.fr,FALSE,0.11227
14/01/2022 17:00,France,France,FR,86.37,115.49,82.97,22.41,opendata.reseaux-energies.fr,FALSE,0.11549
14/01/2022 18:00,France,France,FR,87.83,117.15,82.85,23.38,opendata.reseaux-energies.fr,FALSE,0.11715
14/01/2022 19:00,France,France,FR,88.76,118.72,82.39,20.77,opendata.reseaux-energies.fr,FALSE,0.11872
14/01/2022 20:00,France,France,FR,92.29,123.34,81.49,16.74,opendata.reseaux-energies.fr,FALSE,0.12334
14/01/2022 21:00,France,France,FR,93.87,125.05,81.31,15.64,opendata.reseaux-energies.fr,FALSE,0.12505
14/01/2022 22:00,France,France,FR,96.2,127.25,81.39,16.53,opendata.reseaux-energies.fr,FALSE,0.12725
14/01/2022 23:00,France,France,FR,94.59,125.07,82.15,16.7,opendata.reseaux-energies.fr,FALSE,0.12507
15/01/2022 00:00,France,France,FR,94.07,124.73,82.04,14.9,opendata.reseaux-energies.fr,FALSE,0.12473
15/01/2022 01:00,France,France,FR,93.07,123.82,82,13.87,opendata.reseaux-energies.fr,FALSE,0.12382
15/01/2022 02:00,France,France,FR,90.23,120.48,82.45,13.63,opendata.reseaux-energies.fr,FALSE,0.12048
15/01/2022 03:00,France,France,FR,82.77,111.63,83.81,13.66,opendata.reseaux-energies.fr,FALSE,0.11163
15/01/2022 04:00,France,France,FR,82.38,111.67,83.6,13.59,opendata.reseaux-energies.fr,FALSE,0.11167
15/01/2022 05:00,France,France,FR,86.14,115.8,83.19,14.12,opendata.reseaux-energies.fr,FALSE,0.1158
15/01/2022 06:00,France,France,FR,84.34,114.06,83.11,14.69,opendata.reseaux-energies.fr,FALSE,0.11406
15/01/2022 07:00,France,France,FR,85.02,115.47,82.41,15.79,opendata.reseaux-energies.fr,FALSE,0.11547
15/01/2022 08:00,France,France,FR,85.88,116.2,82.7,18.46,opendata.reseaux-energies.fr,FALSE,0.1162
15/01/2022 09:00,France,France,FR,80.65,110.11,83.9,21.7,opendata.reseaux-energies.fr,FALSE,0.11011
15/01/2022 10:00,France,France,FR,79.59,109.42,83.99,21.69,opendata.reseaux-energies.fr,FALSE,0.10942
15/01/2022 11:00,France,France,FR,80.05,110.15,84.02,21.72,opendata.reseaux-energies.fr,FALSE,0.11015
15/01/2022 12:00,France,France,FR,75.36,104.62,84.69,21.31,opendata.reseaux-energies.fr,FALSE,0.10462
15/01/2022 13:00,France,France,FR,70.31,98.91,85.12,19.49,opendata.reseaux-energies.fr,FALSE,0.09891
15/01/2022 14:00,France,France,FR,64.87,92.8,85.39,17.92,opendata.reseaux-energies.fr,FALSE,0.0928
15/01/2022 15:00,France,France,FR,64.24,91.58,85.43,16.68,opendata.reseaux-energies.fr,FALSE,0.09158
15/01/2022 16:00,France,France,FR,68.62,96.14,84.8,16.94,opendata.reseaux-energies.fr,FALSE,0.09614
15/01/2022 17:00,France,France,FR,74.64,101.99,84.75,21.45,opendata.reseaux-energies.fr,FALSE,0.10199
15/01/2022 18:00,France,France,FR,82.19,110.55,83.9,21.7,opendata.reseaux-energies.fr,FALSE,0.11055
15/01/2022 19:00,France,France,FR,86.18,115.4,83.23,19.29,opendata.reseaux-energies.fr,FALSE,0.1154
15/01/2022 20:00,France,France,FR,90.2,120.36,82.51,17.67,opendata.reseaux-energies.fr,FALSE,0.12036
15/01/2022 21:00,France,France,FR,85.24,114.66,83.18,16.47,opendata.reseaux-energies.fr,FALSE,0.11466
15/01/2022 22:00,France,France,FR,85.87,115.21,83.21,16.97,opendata.reseaux-energies.fr,FALSE,0.11521
15/01/2022 23:00,France,France,FR,82.87,111.55,83.86,16.95,opendata.reseaux-energies.fr,FALSE,0.11155
16/01/2022 00:00,France,France,FR,85.12,114.43,83.4,15.89,opendata.reseaux-energies.fr,FALSE,0.11443
16/01/2022 01:00,France,France,FR,81.39,110.19,83.99,15.53,opendata.reseaux-energies.fr,FALSE,0.11019
16/01/2022 02:00,France,France,FR,77.59,105.8,84.49,14.7,opendata.reseaux-energies.fr,FALSE,0.1058
16/01/2022 03:00,France,France,FR,72.52,100.11,84.99,13.64,opendata.reseaux-energies.fr,FALSE,0.10011
16/01/2022 04:00,France,France,FR,70.21,97.83,85.02,13.49,opendata.reseaux-energies.fr,FALSE,0.09783
16/01/2022 05:00,France,France,FR,67.61,95,85.23,13.96,opendata.reseaux-energies.fr,FALSE,0.095
16/01/2022 06:00,France,France,FR,67.29,94.68,85.26,14.64,opendata.reseaux-energies.fr,FALSE,0.09468
16/01/2022 07:00,France,France,FR,65.63,93.19,85.3,15.68,opendata.reseaux-energies.fr,FALSE,0.09319
16/01/2022 08:00,France,France,FR,65.32,92.89,85.4,17.75,opendata.reseaux-energies.fr,FALSE,0.09289
16/01/2022 09:00,France,France,FR,64.43,92.12,85.75,20.15,opendata.reseaux-energies.fr,FALSE,0.09212
16/01/2022 10:00,France,France,FR,61.15,88.52,86.35,21.38,opendata.reseaux-energies.fr,FALSE,0.08852
16/01/2022 11:00,France,France,FR,61.06,88.67,86.39,22.48,opendata.reseaux-energies.fr,FALSE,0.08867
16/01/2022 12:00,France,France,FR,58.78,85.83,86.83,22.16,opendata.reseaux-energies.fr,FALSE,0.08583
16/01/2022 13:00,France,France,FR,57.51,84.33,86.89,20.92,opendata.reseaux-energies.fr,FALSE,0.08433
16/01/2022 14:00,France,France,FR,58.46,85.51,86.46,19.23,opendata.reseaux-energies.fr,FALSE,0.08551
16/01/2022 15:00,France,France,FR,58.7,85.62,86.18,17.66,opendata.reseaux-energies.fr,FALSE,0.08562
16/01/2022 16:00,France,France,FR,58.74,85.3,86.06,17.19,opendata.reseaux-energies.fr,FALSE,0.0853
16/01/2022 17:00,France,France,FR,61.59,87.99,86.07,20.74,opendata.reseaux-energies.fr,FALSE,0.08799
16/01/2022 18:00,France,France,FR,62.49,88.6,86.32,22.99,opendata.reseaux-energies.fr,FALSE,0.0886
16/01/2022 19:00,France,France,FR,62.85,89.14,86.17,22.23,opendata.reseaux-energies.fr,FALSE,0.08914
16/01/2022 20:00,France,France,FR,62.94,89.35,86.03,20.38,opendata.reseaux-energies.fr,FALSE,0.08935
16/01/2022 21:00,France,France,FR,62.79,89.62,85.74,17.91,opendata.reseaux-energies.fr,FALSE,0.08962
16/01/2022 22:00,France,France,FR,66.37,94.36,84.98,18.07,opendata.reseaux-energies.fr,FALSE,0.09436
16/01/2022 23:00,France,France,FR,56.85,83.35,86.16,16.16,opendata.reseaux-energies.fr,FALSE,0.08335
17/01/2022 00:00,France,France,FR,56.49,83.14,86.14,15.1,opendata.reseaux-energies.fr,FALSE,0.08314
17/01/2022 01:00,France,France,FR,57.67,84.61,85.84,14.63,opendata.reseaux-energies.fr,FALSE,0.08461
17/01/2022 02:00,France,France,FR,54.3,80.35,86.62,13.83,opendata.reseaux-energies.fr,FALSE,0.08035
17/01/2022 03:00,France,France,FR,52.82,78.27,87.14,13.62,opendata.reseaux-energies.fr,FALSE,0.07827
17/01/2022 04:00,France,France,FR,58.09,84.53,86.06,13.5,opendata.reseaux-energies.fr,FALSE,0.08453
17/01/2022 05:00,France,France,FR,68.22,96.59,84.24,14.69,opendata.reseaux-energies.fr,FALSE,0.09659
17/01/2022 06:00,France,France,FR,70.72,99.25,84.07,18.87,opendata.reseaux-energies.fr,FALSE,0.09925
17/01/2022 07:00,France,France,FR,72,99.85,84.39,22.07,opendata.reseaux-energies.fr,FALSE,0.09985
17/01/2022 08:00,France,France,FR,69.59,96.39,85.18,23.42,opendata.reseaux-energies.fr,FALSE,0.09639
17/01/2022 09:00,France,France,FR,69.31,96.64,85,23.98,opendata.reseaux-energies.fr,FALSE,0.09664
17/01/2022 10:00,France,France,FR,69.06,97.12,84.83,23.46,opendata.reseaux-energies.fr,FALSE,0.09712
17/01/2022 11:00,France,France,FR,69,97.11,84.99,23.65,opendata.reseaux-energies.fr,FALSE,0.09711
17/01/2022 12:00,France,France,FR,66.82,94.44,85.46,23.44,opendata.reseaux-energies.fr,FALSE,0.09444
17/01/2022 13:00,France,France,FR,67.54,95.45,85.16,21.25,opendata.reseaux-energies.fr,FALSE,0.09545
17/01/2022 14:00,France,France,FR,71.39,99.92,84.39,19.22,opendata.reseaux-energies.fr,FALSE,0.09992
17/01/2022 15:00,France,France,FR,75.48,104.38,83.76,18.1,opendata.reseaux-energies.fr,FALSE,0.10438
17/01/2022 16:00,France,France,FR,81.18,110.59,83.05,18.33,opendata.reseaux-energies.fr,FALSE,0.11059
17/01/2022 17:00,France,France,FR,81.34,110.14,83.43,21.78,opendata.reseaux-energies.fr,FALSE,0.11014
17/01/2022 18:00,France,France,FR,79.45,107.57,83.91,24.2,opendata.reseaux-energies.fr,FALSE,0.10757
17/01/2022 19:00,France,France,FR,79.16,107.56,83.77,21.33,opendata.reseaux-energies.fr,FALSE,0.10756
17/01/2022 20:00,France,France,FR,76.16,104.65,83.82,18.08,opendata.reseaux-energies.fr,FALSE,0.10465
17/01/2022 21:00,France,France,FR,81.52,111.17,82.8,15.26,opendata.reseaux-energies.fr,FALSE,0.11117
17/01/2022 22:00,France,France,FR,84.04,113.99,82.52,14.54,opendata.reseaux-energies.fr,FALSE,0.11399
17/01/2022 23:00,France,France,FR,82.36,112.18,82.78,14.48,opendata.reseaux-energies.fr,FALSE,0.11218
18/01/2022 00:00,France,France,FR,81.65,111.1,83.02,13.89,opendata.reseaux-energies.fr,FALSE,0.1111
18/01/2022 01:00,France,France,FR,85.18,115.4,82.3,13.78,opendata.reseaux-energies.fr,FALSE,0.1154
18/01/2022 02:00,France,France,FR,84.88,115.33,82.26,13.29,opendata.reseaux-energies.fr,FALSE,0.11533
18/01/2022 03:00,France,France,FR,79.9,109.64,82.98,13.31,opendata.reseaux-energies.fr,FALSE,0.10964
18/01/2022 04:00,France,France,FR,86.55,117.41,81.96,13.62,opendata.reseaux-energies.fr,FALSE,0.11741
18/01/2022 05:00,France,France,FR,83.58,114.72,81.56,13.98,opendata.reseaux-energies.fr,FALSE,0.11472
18/01/2022 06:00,France,France,FR,84.44,115.2,81.72,17.1,opendata.reseaux-energies.fr,FALSE,0.1152
18/01/2022 07:00,France,France,FR,76.63,104.92,83.74,22.26,opendata.reseaux-energies.fr,FALSE,0.10492
18/01/2022 08:00,France,France,FR,74.34,101.4,84.77,24.3,opendata.reseaux-energies.fr,FALSE,0.1014
18/01/2022 09:00,France,France,FR,72.42,99.5,85.06,24.77,opendata.reseaux-energies.fr,FALSE,0.0995
18/01/2022 10:00,France,France,FR,75.34,103.47,84.51,24.01,opendata.reseaux-energies.fr,FALSE,0.10347
18/01/2022 11:00,France,France,FR,76.6,105.72,83.98,23.05,opendata.reseaux-energies.fr,FALSE,0.10572
18/01/2022 12:00,France,France,FR,69.83,98,84.86,22.63,opendata.reseaux-energies.fr,FALSE,0.098
18/01/2022 13:00,France,France,FR,70.75,99,84.71,21.86,opendata.reseaux-energies.fr,FALSE,0.099
18/01/2022 14:00,France,France,FR,70.8,98.99,84.63,20.36,opendata.reseaux-energies.fr,FALSE,0.09899
18/01/2022 15:00,France,France,FR,68.79,96.08,85.06,19.56,opendata.reseaux-energies.fr,FALSE,0.09608
18/01/2022 16:00,France,France,FR,72.15,99.55,84.55,19.65,opendata.reseaux-energies.fr,FALSE,0.09955
18/01/2022 17:00,France,France,FR,74.16,101.45,84.55,23.04,opendata.reseaux-energies.fr,FALSE,0.10145
18/01/2022 18:00,France,France,FR,74.59,102.23,84.29,23.81,opendata.reseaux-energies.fr,FALSE,0.10223
18/01/2022 19:00,France,France,FR,72.67,99.95,84.69,21.17,opendata.reseaux-energies.fr,FALSE,0.09995
18/01/2022 20:00,France,France,FR,80.94,110.11,83.09,17.11,opendata.reseaux-energies.fr,FALSE,0.11011
18/01/2022 21:00,France,France,FR,86.21,116.47,82.2,14.85,opendata.reseaux-energies.fr,FALSE,0.11647
18/01/2022 22:00,France,France,FR,84.94,115.11,82.34,14.68,opendata.reseaux-energies.fr,FALSE,0.11511
18/01/2022 23:00,France,France,FR,87.23,117.7,82.09,14.04,opendata.reseaux-energies.fr,FALSE,0.1177
19/01/2022 00:00,France,France,FR,86.13,116.54,82.14,13.41,opendata.reseaux-energies.fr,FALSE,0.11654
19/01/2022 01:00,France,France,FR,86.06,116.42,82.18,13.22,opendata.reseaux-energies.fr,FALSE,0.11642
19/01/2022 02:00,France,France,FR,85.26,115.67,82.26,12.79,opendata.reseaux-energies.fr,FALSE,0.11567
19/01/2022 03:00,France,France,FR,81.64,111.63,82.78,12.76,opendata.reseaux-energies.fr,FALSE,0.11163
19/01/2022 04:00,France,France,FR,87.04,118.21,81.76,12.96,opendata.reseaux-energies.fr,FALSE,0.11821
19/01/2022 05:00,France,France,FR,80.79,111.18,82.33,13.74,opendata.reseaux-energies.fr,FALSE,0.11118
19/01/2022 06:00,France,France,FR,79.45,109.54,82.56,16.81,opendata.reseaux-energies.fr,FALSE,0.10954
19/01/2022 07:00,France,France,FR,81.36,111.13,82.66,19.57,opendata.reseaux-energies.fr,FALSE,0.11113
19/01/2022 08:00,France,France,FR,82.31,111.58,83.12,21.61,opendata.reseaux-energies.fr,FALSE,0.11158
